date,campaign_id,campaign_name,channel,region,weather_severity_index,impressions,clicks,spend_cad,conversions,revenue_cad,cpm_cad,cpc_cad,roas
2025-12-13,CMP1004,Brand_Lift_National,Video,British Columbia,0.669,16875,264.4,112.0,15.23,727.55,6.64,0.424,6.496
2026-02-17,CMP1007,B2B_Partner_Coop,Search,Alberta,0.614,50903,554.6,315.63,25.88,2350.98,6.2,0.569,7.449
2025-11-14,CMP1005,Local_News_Sponsorship,Search,Atlantic,0.127,74161,799.7,757.68,26.7,2442.12,10.22,0.947,3.223
2025-11-22,CMP1002,Premium_Upgrade_Q1,Display,Atlantic,0.317,50123,1030.0,481.96,55.53,4442.71,9.62,0.468,9.218
2026-02-10,CMP1001,App_Download_Push,Search,Ontario,0.709,101070,1809.0,2440.37,91.77,7957.36,24.15,1.349,3.261
2026-01-12,CMP1002,Premium_Upgrade_Q1,Search,British Columbia,0.694,49393,639.1,610.83,23.79,1574.38,12.37,0.956,2.577
2026-03-19,CMP1007,B2B_Partner_Coop,Display,British Columbia,0.363,60864,666.6,646.81,15.64,1238.44,10.63,0.97,1.915
2026-02-23,CMP1003,Severe_Weather_Awareness,Display,Alberta,0.77,78361,1309.0,910.91,49.74,2113.73,11.62,0.696,2.32
2026-02-27,CMP1005,Local_News_Sponsorship,Connected TV,Atlantic,0.742,59778,1517.0,243.05,38.4,1934.43,4.07,0.16,7.959
2025-12-01,CMP1005,Local_News_Sponsorship,Native,British Columbia,0.68,25332,215.0,247.34,11.11,1008.03,9.76,1.15,4.075
2025-12-26,CMP1000,Winter_Storm_Alert_Promo,Video,Ontario,0.931,95301,2138.4,800.69,89.76,5341.5,8.4,0.374,6.671
2026-02-14,CMP1005,Local_News_Sponsorship,Connected TV,British Columbia,0.844,71451,809.8,759.68,33.05,2418.47,10.63,0.938,3.184
2026-03-15,CMP1001,App_Download_Push,Search,Ontario,0.615,71814,1656.2,893.88,51.67,3642.87,12.45,0.54,4.075
2025-12-06,CMP1002,Premium_Upgrade_Q1,Video,Quebec,0.682,67510,1614.2,520.54,65.07,5216.67,7.71,0.322,10.022
2026-01-06,CMP1000,Winter_Storm_Alert_Promo,Display,Alberta,0.77,75453,760.7,915.17,41.23,2326.12,12.13,1.203,2.542
2025-12-27,CMP1006,Spring_Forecast_Launch,Video,Atlantic,0.815,175350,774.9,2986.49,27.8,2170.13,17.03,3.854,0.727
2026-01-30,CMP1006,Spring_Forecast_Launch,Display,Quebec,0.87,39643,535.2,426.16,30.28,2529.33,10.75,0.796,5.935
2026-02-28,CMP1002,Premium_Upgrade_Q1,Search,Atlantic,0.727,51880,1555.3,518.06,35.34,1211.85,9.99,0.333,2.339
2025-11-14,CMP1002,Premium_Upgrade_Q1,Video,Atlantic,0.127,104677,1015.5,1706.02,23.85,1436.7,16.3,1.68,0.842
2025-11-29,CMP1005,Local_News_Sponsorship,Native,Quebec,0.374,45916,571.3,89.06,21.82,1343.88,1.94,0.156,15.09
2026-03-17,CMP1003,Severe_Weather_Awareness,Native,British Columbia,0.511,89281,378.2,768.51,22.13,1788.44,8.61,2.032,2.327
2026-01-28,CMP1002,Premium_Upgrade_Q1,Video,Atlantic,0.886,59973,1041.7,485.67,33.86,2068.52,8.1,0.466,4.259
2025-11-24,CMP1006,Spring_Forecast_Launch,Display,Ontario,0.166,40077,360.7,376.39,18.47,1167.87,9.39,1.044,3.103
2025-12-30,CMP1002,Premium_Upgrade_Q1,Native,Atlantic,0.769,49810,1223.2,421.39,56.27,2812.65,8.46,0.345,6.675
2025-11-17,CMP1000,Winter_Storm_Alert_Promo,Native,Ontario,0.137,79315,1322.2,401.33,40.31,2326.17,5.06,0.304,5.796
2026-04-11,CMP1001,App_Download_Push,Search,Ontario,0.61,60090,1181.3,598.77,45.17,2989.33,9.96,0.507,4.992
2025-12-19,CMP1001,App_Download_Push,Video,Ontario,0.843,44804,572.6,344.89,17.61,1470.71,7.7,0.602,4.264
2026-03-27,CMP1005,Local_News_Sponsorship,Display,British Columbia,0.462,84969,1022.8,2212.62,41.95,1574.32,26.04,2.163,0.712
2026-02-25,CMP1004,Brand_Lift_National,Native,Ontario,0.861,30792,726.9,377.57,38.27,3329.46,12.26,0.519,8.818
2026-01-22,CMP1007,B2B_Partner_Coop,Video,,0.923,41638,,,25.39,1293.97,10.8,,2.878
2026-04-16,CMP1004,Brand_Lift_National,Native,Alberta,0.544,67203,1610.9,484.46,71.71,2961.83,7.21,0.301,6.114
2025-12-26,CMP1006,Spring_Forecast_Launch,Display,Quebec,0.931,46322,770.5,318.52,52.61,3588.96,6.88,0.413,11.268
2026-03-07,CMP1000,Winter_Storm_Alert_Promo,Video,British Columbia,0.496,26575,340.5,128.59,11.87,940.74,4.84,0.378,7.316
2026-04-10,CMP1006,Spring_Forecast_Launch,Search,Ontario,0.456,67128,656.7,936.42,15.57,876.28,13.95,1.426,0.936
2026-02-22,CMP1001,App_Download_Push,Native,Quebec,0.625,64841,1106.7,544.1,11.12,1092.23,8.39,0.492,2.007
2026-02-02,CMP1005,Local_News_Sponsorship,Search,Ontario,0.952,48305,601.2,587.71,33.09,2090.06,12.17,0.978,3.556
2026-02-26,CMP1005,Local_News_Sponsorship,Video,Alberta,0.957,181384,3646.2,2507.26,147.01,6139.38,13.82,0.688,2.449
2026-02-10,CMP1002,Premium_Upgrade_Q1,Display,British Columbia,0.709,55783,1056.2,1088.15,47.84,4259.02,19.51,1.03,3.914
2025-11-20,CMP1000,Winter_Storm_Alert_Promo,Search,British Columbia,0.355,10193,230.0,73.28,5.68,388.11,7.19,0.319,5.296
2025-11-16,CMP1005,Local_News_Sponsorship,Native,Atlantic,0.307,56419,1141.5,381.61,17.97,976.48,6.76,0.334,2.559
2026-01-02,CMP1007,B2B_Partner_Coop,Display,Alberta,0.632,44156,356.7,382.02,15.91,579.6,8.65,1.071,1.517
2026-04-02,CMP1006,Spring_Forecast_Launch,Search,Ontario,0.656,32531,300.7,269.3,6.28,570.76,8.28,0.896,2.119
2026-01-04,CMP1003,Severe_Weather_Awareness,Video,Quebec,0.762,75327,1497.4,833.29,58.48,3664.24,11.06,0.557,4.397
2026-01-05,CMP1004,Brand_Lift_National,Display,British Columbia,0.64,47551,1418.9,492.83,79.91,7937.34,10.36,0.347,16.106
2026-04-20,CMP1005,Local_News_Sponsorship,Video,Ontario,0.615,31347,732.0,88.5,30.4,1590.72,2.82,0.121,17.974
2026-04-01,CMP1001,App_Download_Push,Native,Alberta,0.668,31382,563.6,263.72,25.25,1670.16,8.4,0.468,6.333
2026-02-25,CMP1002,Premium_Upgrade_Q1,Native,Alberta,0.861,39040,333.2,506.61,20.04,1900.02,12.98,1.521,3.75
2026-04-07,CMP1004,Brand_Lift_National,Video,Alberta,0.421,57149,252.3,355.25,4.98,183.9,6.22,1.408,0.518
2026-03-12,CMP1006,Spring_Forecast_Launch,Video,Alberta,0.555,60843,496.7,655.11,31.08,1341.56,10.77,1.319,2.048
2026-01-02,CMP1000,Winter_Storm_Alert_Promo,Search,Ontario,0.632,93621,2079.3,808.17,18.41,1207.11,8.63,0.389,1.494
2025-11-30,CMP1002,Premium_Upgrade_Q1,Native,Atlantic,0.151,79003,1956.4,1016.73,79.62,7332.29,12.87,0.52,7.212
2026-02-13,CMP1005,Local_News_Sponsorship,Native,Atlantic,0.8,46758,1076.1,496.1,56.47,3704.49,10.61,0.461,7.467
2026-02-16,CMP1001,App_Download_Push,Connected TV,British Columbia,0.765,69968,739.5,786.71,26.15,605.57,11.24,1.064,0.77
2026-02-27,CMP1000,Winter_Storm_Alert_Promo,Display,Atlantic,0.742,48369,1009.9,167.77,44.66,940.08,3.47,0.166,5.603
2026-02-16,CMP1005,Local_News_Sponsorship,Search,Ontario,0.765,42838,388.9,357.06,15.53,1534.16,8.34,0.918,4.297
2025-12-02,CMP1000,Winter_Storm_Alert_Promo,Display,Ontario,0.662,35287,518.1,402.43,15.22,501.69,11.4,0.777,1.247
2026-03-23,CMP1001,App_Download_Push,Search,Atlantic,0.372,500,9.1,5.17,0.46,31.68,10.34,0.567,6.127
2025-12-23,CMP1005,Local_News_Sponsorship,Native,Quebec,0.976,52374,712.1,344.27,15.51,754.4,6.57,0.483,2.191
2025-11-29,CMP1005,Local_News_Sponsorship,Native,Alberta,0.374,61614,1353.8,650.13,79.57,5088.43,10.55,0.48,7.827
2026-04-18,CMP1002,Premium_Upgrade_Q1,Connected TV,Quebec,0.601,47785,1108.3,554.65,65.11,5144.89,11.61,0.5,9.276
2025-12-03,CMP1003,Severe_Weather_Awareness,Video,Atlantic,0.811,44515,44.5,420.99,3.5,121.81,9.46,9.457,0.289
2026-01-16,CMP1006,Spring_Forecast_Launch,Native,British Columbia,0.809,56610,696.9,505.53,20.46,1539.71,8.93,0.725,3.046
2026-03-29,CMP1000,Winter_Storm_Alert_Promo,Search,Alberta,0.305,64170,1710.6,480.48,140.41,3454.24,7.49,0.281,7.189
2026-01-23,CMP1005,Local_News_Sponsorship,Display,Atlantic,0.64,37859,960.7,337.95,17.48,840.25,8.93,0.352,2.486
2025-12-07,CMP1001,App_Download_Push,Connected TV,British Columbia,0.618,58436,851.8,515.16,25.63,1739.43,8.82,0.605,3.377
2026-04-25,CMP1002,Premium_Upgrade_Q1,Connected TV,Ontario,0.536,50232,453.2,556.38,9.35,748.46,11.08,1.228,1.345
2026-03-23,CMP1005,Local_News_Sponsorship,display,Ontario,0.372,47040,591.1,266.32,31.29,2356.94,5.66,0.451,8.85
2025-11-04,CMP1002,Premium_Upgrade_Q1,Video,British Columbia,0.314,11775,195.9,79.08,3.97,324.09,6.72,0.404,4.098
2025-12-23,CMP1005,Local_News_Sponsorship,Native,British Columbia,0.976,32958,579.9,290.1,40.37,839.34,8.8,0.5,2.893
2026-01-12,CMP1004,Brand_Lift_National,Display,Alberta,0.694,64603,1075.4,936.09,15.19,739.09,14.49,0.87,0.79
2026-01-11,CMP1001,App_Download_Push,Video,British Columbia,0.837,48657,730.8,344.58,26.78,1111.09,7.08,0.472,3.224
2026-01-07,CMP1007,B2B_Partner_Coop,Native,Alberta,1.0,54064,271.6,458.7,6.99,307.24,8.48,1.689,0.67
2026-02-14,CMP1007,B2B_Partner_Coop,Native,Alberta,0.844,69591,859.2,662.16,26.29,1283.8,9.52,0.771,1.939
2025-12-20,CMP1005,Local_News_Sponsorship,Connected TV,Quebec,0.912,47133,1411.0,406.0,79.54,4079.87,8.61,0.288,10.049
2026-04-19,CMP1006,Spring_Forecast_Launch,Native,Atlantic,0.531,55213,818.0,370.29,38.18,2877.85,6.71,0.453,7.772
2026-04-14,CMP1006,Spring_Forecast_Launch,Native,British Columbia,0.669,38692,585.8,173.14,29.86,1842.64,4.47,0.296,10.643
2026-02-14,CMP1007,B2B_Partner_Coop,Display,Quebec,0.844,26224,365.7,215.86,8.67,412.49,8.23,0.59,1.911
2026-01-06,CMP1004,Brand_Lift_National,Search,Alberta,0.77,86722,1250.4,861.74,43.69,1271.22,9.94,0.689,1.475
2026-02-18,CMP1003,Severe_Weather_Awareness,Search,Atlantic,0.616,56047,307.0,669.16,18.24,2001.62,11.94,2.18,2.991
2026-03-09,CMP1000,Winter_Storm_Alert_Promo,Video,British Columbia,0.405,66289,701.0,334.23,32.61,1491.77,5.04,0.477,4.463
2026-04-14,CMP1003,Severe_Weather_Awareness,Display,Alberta,0.669,60215,644.8,475.07,21.71,1726.84,7.89,0.737,3.635
2025-12-26,CMP1004,Brand_Lift_National,Display,British Columbia,0.931,29565,355.6,214.76,19.39,1964.29,7.26,0.604,9.146
2026-04-24,CMP1003,Severe_Weather_Awareness,Native,Alberta,0.658,45009,737.7,342.57,24.8,1239.64,7.61,0.464,3.619
2026-03-03,CMP1007,B2B_Partner_Coop,Connected TV,Ontario,0.369,34922,748.2,227.04,23.43,992.87,6.5,0.303,4.373
2026-01-15,CMP1006,Spring_Forecast_Launch,Search,Ontario,0.822,45191,411.0,381.57,10.03,276.79,8.44,0.928,0.725
2026-01-24,CMP1007,B2B_Partner_Coop,Search,Alberta,0.625,75421,996.7,776.5,37.28,2811.87,10.3,0.779,3.621
2026-03-06,CMP1001,App_Download_Push,Video,Quebec,0.632,52926,1184.0,488.94,48.71,3419.25,9.24,0.413,6.993
2026-04-08,CMP1003,Severe_Weather_Awareness,Native,Quebec,0.4,79147,1571.8,842.27,87.15,5006.35,10.64,0.536,5.944
2025-12-16,CMP1006,Spring_Forecast_Launch,Connected TV,Atlantic,0.729,62098,774.2,739.09,13.28,1195.8,11.9,0.955,1.618
2026-03-27,CMP1003,Severe_Weather_Awareness,Video,Quebec,0.462,128934,1112.9,2624.99,29.57,2068.69,20.36,2.359,0.788
2026-03-04,CMP1002,Premium_Upgrade_Q1,Search,British Columbia,0.424,79725,521.9,848.3,4.05,384.01,10.64,1.625,0.453
2026-01-29,CMP1005,Local_News_Sponsorship,Connected TV,Atlantic,0.875,58481,401.4,552.02,19.98,358.72,9.44,1.375,0.65
2026-04-05,CMP1000,Winter_Storm_Alert_Promo,Connected TV,British Columbia,0.569,59404,732.3,533.49,35.27,2338.39,8.98,0.728,4.383
2026-03-06,CMP1003,Severe_Weather_Awareness,Display,Quebec,0.632,47173,729.5,393.85,26.92,1215.49,8.35,0.54,3.086
2026-02-27,CMP1006,Spring_Forecast_Launch,Connected TV,Atlantic,0.742,74506,989.5,819.12,33.74,1794.83,10.99,0.828,2.191
2026-01-03,CMP1000,Winter_Storm_Alert_Promo,Native,Atlantic,0.611,66189,1018.0,428.86,34.78,3062.5,6.48,0.421,7.141
2025-12-25,CMP1003,Severe_Weather_Awareness,Native,Ontario,0.638,45062,616.4,363.3,39.54,2477.54,8.06,0.589,6.82
2026-01-10,CMP1000,Winter_Storm_Alert_Promo,Search,Atlantic,0.617,75363,587.1,592.87,27.1,2616.7,7.87,1.01,4.414
2025-12-18,CMP1000,Winter_Storm_Alert_Promo,Search,Alberta,0.95,61210,1025.9,370.8,47.99,2666.56,6.06,0.361,7.191
2025-12-16,CMP1005,Local_News_Sponsorship,Display,Ontario,0.729,62043,967.8,326.06,29.46,1788.76,5.26,0.337,5.486
2025-12-31,CMP1001,App_Download_Push,Connected TV,Ontario,0.82,47302,360.2,348.25,21.3,1607.29,7.36,0.967,4.615
2025-12-14,CMP1000,Winter_Storm_Alert_Promo,Native,Quebec,0.816,63861,1220.4,564.2,61.08,4890.56,8.83,0.462,8.668
2026-02-13,CMP1003,Severe_Weather_Awareness,Search,Atlantic,0.8,99205,1090.6,1030.78,36.96,2069.9,10.39,0.945,2.008
2026-04-13,CMP1007,B2B_Partner_Coop,Search,British Columbia,0.602,69188,1036.8,357.49,41.4,2380.18,5.17,0.345,6.658
2026-01-13,CMP1007,B2B_Partner_Coop,Connected TV,British Columbia,0.709,31288,634.3,274.2,27.95,1470.77,8.76,0.432,5.364
2025-12-04,CMP1004,Brand_Lift_National,Search,British Columbia,0.786,121229,2147.2,2114.97,78.08,7741.03,17.45,0.985,3.66
2026-02-15,CMP1006,Spring_Forecast_Launch,Search,Ontario,0.683,17516,426.2,155.05,7.38,534.97,8.85,0.364,3.45
2025-12-23,CMP1002,Premium_Upgrade_Q1,Search,Atlantic,0.976,59424,758.0,673.4,40.81,1789.23,11.33,0.888,2.657
2026-03-12,CMP1007,B2B_Partner_Coop,Display,Atlantic,0.555,39757,218.6,340.32,8.33,556.04,8.56,1.557,1.634
2025-11-10,CMP1003,Severe_Weather_Awareness,Search,British Columbia,0.221,89687,1454.9,509.43,47.43,3216.96,5.68,0.35,6.315
2026-02-21,CMP1006,Spring_Forecast_Launch,Display,Alberta,0.763,56141,542.4,347.67,8.18,724.57,6.19,0.641,2.084
2026-03-21,CMP1000,Winter_Storm_Alert_Promo,Native,Alberta,0.352,26738,498.2,253.32,12.59,1312.1,9.47,0.509,5.18
2026-03-14,CMP1007,B2B_Partner_Coop,Search,Ontario,0.557,66486,1054.3,735.64,55.51,2048.78,11.06,0.698,2.785
2026-02-04,CMP1007,B2B_Partner_Coop,Connected TV,British Columbia,0.654,70905,1481.1,438.13,65.4,4161.37,6.18,0.296,9.498
2026-03-29,CMP1006,Spring_Forecast_Launch,Native,Atlantic,0.305,44996,925.5,413.94,7.14,565.48,9.2,0.447,1.366
2025-11-20,CMP1005,Local_News_Sponsorship,Native,Alberta,0.355,59283,1106.5,187.11,40.56,3559.65,3.16,0.169,19.024
2026-03-28,CMP1002,Premium_Upgrade_Q1,Search,British Columbia,0.634,49789,1380.1,422.46,8.2,694.61,8.49,0.306,1.644
2026-04-11,CMP1004,Brand_Lift_National,Native,Ontario,0.61,61628,1216.6,538.74,56.0,4929.12,8.74,0.443,9.149
2026-03-14,CMP1003,Severe_Weather_Awareness,Video,Ontario,0.557,53633,948.5,250.67,45.26,1962.23,4.67,0.264,7.828
2025-11-26,CMP1001,App_Download_Push,Native,Ontario,0.145,16361,296.4,130.91,6.75,450.9,8.0,0.442,3.444
2026-02-12,CMP1004,Brand_Lift_National,Connected TV,British Columbia,0.805,60897,1319.6,692.09,60.53,2995.85,11.36,0.524,4.329
2026-02-02,CMP1004,Brand_Lift_National,Native,Alberta,0.952,40742,756.7,513.45,26.32,470.18,12.6,0.679,0.916
2026-01-25,CMP1007,B2B_Partner_Coop,Video,Quebec,0.644,53305,816.7,548.73,43.37,4093.61,10.29,0.672,7.46
2026-02-01,CMP1005,Local_News_Sponsorship,Connected TV,Alberta,0.705,50716,1446.1,236.91,64.38,3950.79,4.67,0.164,16.676
2026-01-03,CMP1002,Premium_Upgrade_Q1,Video,Quebec,0.611,79517,1350.7,941.36,48.84,2792.97,11.84,0.697,2.967
2026-02-18,CMP1001,App_Download_Push,Connected TV,Atlantic,0.616,39820,744.5,318.32,37.58,2940.18,7.99,0.428,9.237
2026-01-31,CMP1001,App_Download_Push,Display,British Columbia,0.712,57999,963.2,349.89,44.12,1831.21,6.03,0.363,5.234
2025-11-17,CMP1006,Spring_Forecast_Launch,Display,British Columbia,0.137,45275,915.4,518.2,51.12,2550.69,11.45,0.566,4.922
2025-11-21,CMP1006,Spring_Forecast_Launch,Native,Quebec,0.139,38361,522.0,308.95,25.55,1588.41,8.05,0.592,5.141
2025-11-16,CMP1001,App_Download_Push,Connected TV,Alberta,0.307,43588,645.5,410.33,40.98,3080.84,9.41,0.636,7.508
2026-04-04,CMP1003,Severe_Weather_Awareness,Video,Atlantic,0.634,68890,1346.4,707.48,65.57,2593.08,10.27,0.525,3.665
2025-12-27,CMP1001,App_Download_Push,Connected TV,Alberta,0.815,110933,1809.3,1572.59,87.66,6570.61,14.18,0.869,4.178
2025-11-29,CMP1003,Severe_Weather_Awareness,Search,Alberta,0.374,44897,469.6,363.53,32.09,2974.8,8.1,0.774,8.183
2026-02-04,CMP1005,Local_News_Sponsorship,Connected TV,Alberta,0.654,51888,820.2,529.41,24.81,2468.41,10.2,0.645,4.663
2026-01-26,CMP1007,B2B_Partner_Coop,Native,British Columbia,0.704,54053,832.5,535.57,39.1,2463.63,9.91,0.643,4.6
2025-11-12,CMP1003,Severe_Weather_Awareness,Native,Alberta,0.243,37552,704.3,200.48,46.94,3669.88,5.34,0.285,18.306
2025-12-13,CMP1003,Severe_Weather_Awareness,Search,British Columbia,0.669,52924,392.6,478.21,14.82,1126.38,9.04,1.218,2.355
2025-11-21,CMP1000,Winter_Storm_Alert_Promo,Search,British Columbia,0.139,34519,164.8,373.4,5.97,362.72,10.82,2.265,0.971
2026-01-03,CMP1000,Winter_Storm_Alert_Promo,Search,Ontario,0.611,53714,708.2,382.57,17.75,506.86,7.12,0.54,1.325
2026-02-06,CMP1006,Spring_Forecast_Launch,Native,Ontario,0.755,23249,383.4,74.43,14.66,716.05,3.2,0.194,9.62
2026-02-06,CMP1003,Severe_Weather_Awareness,Native,British Columbia,0.755,60779,1060.1,676.03,31.11,2293.1,11.12,0.638,3.392
2025-12-11,CMP1007,B2B_Partner_Coop,Connected TV,Quebec,0.982,59037,862.5,606.63,22.77,1219.53,10.28,0.703,2.01
2026-01-01,CMP1001,App_Download_Push,Connected TV,Alberta,0.954,69474,1527.5,702.07,76.87,7296.09,10.11,0.46,10.392
2026-01-12,CMP1006,Spring_Forecast_Launch,Native,Alberta,0.694,45359,515.6,530.79,16.05,1492.3,11.7,1.03,2.811
2025-11-30,CMP1003,Severe_Weather_Awareness,Native,Quebec,0.151,29548,180.8,575.15,7.71,361.64,19.46,3.181,0.629
2025-12-25,CMP1001,App_Download_Push,Display,Quebec,0.638,43415,853.9,340.3,26.32,1688.38,7.84,0.399,4.962
2026-04-08,CMP1001,App_Download_Push,Search,Atlantic,0.4,35189,563.0,311.03,16.7,1275.32,8.84,0.552,4.1
2025-12-21,CMP1000,Winter_Storm_Alert_Promo,Native,British Columbia,0.786,59792,1392.2,689.31,79.87,5921.18,11.53,0.495,8.59
2026-02-14,CMP1001,App_Download_Push,Connected TV,Atlantic,0.844,60134,1283.7,524.01,9.93,799.55,8.71,0.408,1.526
2026-01-02,CMP1004,Brand_Lift_National,Video,Atlantic,0.632,42593,788.6,449.57,38.91,2435.0,10.55,0.57,5.416
2026-02-03,CMP1005,Local_News_Sponsorship,Search,British Columbia,0.628,29271,671.1,235.46,30.68,2243.96,8.04,0.351,9.53
2026-02-15,CMP1006,Spring_Forecast_Launch,Native,Atlantic,0.683,58743,710.2,371.37,27.65,731.81,6.32,0.523,1.971
2026-01-07,CMP1001,App_Download_Push,Search,Alberta,1.0,62730,249.2,333.07,10.37,1215.7,5.31,1.336,3.65
2026-01-01,CMP1006,Spring_Forecast_Launch,Video,Alberta,0.954,37994,731.5,244.64,41.28,2743.29,6.44,0.334,11.214
2026-02-18,CMP1002,Premium_Upgrade_Q1,Video,British Columbia,0.616,61346,743.9,514.86,37.71,1707.08,8.39,0.692,3.316
2026-01-05,CMP1005,Local_News_Sponsorship,Display,Quebec,0.64,37205,245.8,303.4,12.16,599.71,8.15,1.234,1.977
2025-11-03,CMP1007,B2B_Partner_Coop,Video,Alberta,0.147,33164,284.1,341.12,19.88,824.26,10.29,1.201,2.416
2026-01-20,CMP1007,B2B_Partner_Coop,Display,Atlantic,0.941,79818,815.3,1115.9,31.61,1910.6,13.98,1.369,1.712
2026-03-28,CMP1001,App_Download_Push,Video,Ontario,0.634,32972,702.5,199.96,28.93,2080.99,6.06,0.285,10.407
2026-02-06,CMP1005,Local_News_Sponsorship,Video,Atlantic,0.755,58129,956.3,437.2,35.52,2077.65,7.52,0.457,4.752
2026-03-14,CMP1006,Spring_Forecast_Launch,Video,Quebec,0.557,69447,1026.4,675.04,30.1,447.25,9.72,0.658,0.663
2025-11-10,CMP1007,B2B_Partner_Coop,Video,Quebec,0.221,30906,671.2,285.64,13.29,919.71,9.24,0.426,3.22
2026-02-03,CMP1007,B2B_Partner_Coop,Video,British Columbia,0.628,28320,429.3,189.05,14.62,1327.06,6.68,0.44,7.02
2026-04-18,CMP1004,Brand_Lift_National,Native,Alberta,0.601,72407,829.7,428.56,28.69,1624.61,5.92,0.517,3.791
2025-12-03,CMP1007,B2B_Partner_Coop,Search,British Columbia,0.811,57668,1249.2,856.16,55.92,3765.19,14.85,0.685,4.398
2026-02-21,CMP1001,App_Download_Push,Video,Ontario,0.763,54952,1540.2,717.72,85.47,3973.79,13.06,0.466,5.537
2026-02-05,CMP1000,Winter_Storm_Alert_Promo,Connected TV,Alberta,0.851,90879,545.3,917.5,25.02,1642.46,10.1,1.683,1.79
2026-01-01,CMP1007,B2B_Partner_Coop,Native,British Columbia,0.954,54342,839.2,576.82,30.59,2707.05,10.61,0.687,4.693
2026-01-15,CMP1002,Premium_Upgrade_Q1,Connected TV,Ontario,0.822,55535,1003.0,836.7,32.34,2750.16,15.07,0.834,3.287
2026-04-13,CMP1006,Spring_Forecast_Launch,Display,British Columbia,0.602,61181,61.2,449.35,2.41,178.6,7.34,7.345,0.397
2025-12-06,CMP1000,Winter_Storm_Alert_Promo,Display,British Columbia,0.682,91221,948.1,783.17,0.95,41.05,8.59,0.826,0.052
2025-12-02,CMP1007,B2B_Partner_Coop,Native,Atlantic,0.662,55664,603.8,378.09,37.29,2999.04,6.79,0.626,7.932
2026-01-08,CMP1000,Winter_Storm_Alert_Promo,Connected TV,Ontario,0.789,55266,808.5,323.06,33.38,2882.37,5.85,0.4,8.922
2026-02-11,CMP1002,Premium_Upgrade_Q1,Native,Alberta,0.956,29204,401.0,209.72,14.17,812.95,7.18,0.523,3.876
2025-12-21,CMP1000,Winter_Storm_Alert_Promo,Search,Alberta,0.786,88883,1145.9,1007.34,74.44,3722.99,11.33,0.879,3.696
2026-03-26,CMP1001,App_Download_Push,Connected TV,Quebec,0.595,45914,597.1,443.72,29.02,2027.87,9.66,0.743,4.57
2026-03-24,CMP1004,Brand_Lift_National,Video,Ontario,0.333,28162,80.9,298.25,4.53,342.95,10.59,3.686,1.15
2026-02-27,CMP1004,Brand_Lift_National,Native,Ontario,0.742,65336,65.3,514.03,1.25,65.9,7.87,7.868,0.128
2026-02-27,CMP1000,Winter_Storm_Alert_Promo,Display,Alberta,0.742,59569,1969.3,470.77,41.93,2294.96,7.9,0.239,4.875
2025-12-26,CMP1001,App_Download_Push,Native,British Columbia,0.931,21655,479.1,215.43,26.65,2063.09,9.95,0.45,9.577
2026-03-10,CMP1003,Severe_Weather_Awareness,Video,Quebec  ,0.348,42512,689.7,284.27,31.73,2452.72,6.69,0.412,8.628
2026-04-15,CMP1005,Local_News_Sponsorship,Search,Atlantic,0.56,53700,307.4,590.43,16.23,407.95,10.99,1.921,0.691
2026-01-24,CMP1005,Local_News_Sponsorship,Display,Ontario,0.625,57488,664.3,513.35,34.54,1679.89,8.93,0.773,3.272
2026-01-04,CMP1001,App_Download_Push,Search,Quebec,0.762,69839,1571.1,682.27,59.84,4832.12,9.77,0.434,7.082
2026-02-02,CMP1004,Brand_Lift_National,Video,Atlantic,0.952,52850,749.4,707.85,31.91,2414.18,13.39,0.945,3.411
2025-12-10,CMP1001,App_Download_Push,Native,Ontario,0.987,48255,693.9,624.2,19.53,1559.44,12.94,0.9,2.498
2026-03-08,CMP1001,App_Download_Push,Display,British Columbia,0.319,65273,370.2,636.15,21.57,1227.39,9.75,1.719,1.929
2025-11-19,CMP1003,Severe_Weather_Awareness,Search,Ontario,0.142,42632,623.4,427.99,11.35,635.97,10.04,0.686,1.486
2025-11-26,CMP1003,Severe_Weather_Awareness,Connected TV,Ontario,0.145,44926,1138.4,372.63,67.23,3652.72,8.29,0.327,9.803
2026-03-02,CMP1005,Local_News_Sponsorship,Video,Atlantic,0.593,60350,900.8,637.45,24.19,1472.78,10.56,0.708,2.31
2025-11-10,CMP1002,Premium_Upgrade_Q1,Video,Ontario,0.221,44748,250.5,423.82,3.41,272.67,9.47,1.692,0.643
2026-02-10,CMP1000,Winter_Storm_Alert_Promo,Connected TV,Ontario,0.709,120483,2525.8,1938.66,72.23,3468.15,16.09,0.768,1.789
2025-11-16,CMP1007,B2B_Partner_Coop,Video,Quebec,0.307,43445,623.4,283.94,20.11,1749.53,6.54,0.455,6.162
2026-04-03,CMP1006,Spring_Forecast_Launch,Native,Quebec,0.601,38504,253.1,406.88,14.7,925.75,10.57,1.607,2.275
2026-01-10,CMP1004,Brand_Lift_National,Video,British Columbia,0.617,47221,627.0,665.19,20.27,907.48,14.09,1.061,1.364
2025-12-30,CMP1004,Brand_Lift_National,Display,Atlantic,0.769,45923,886.3,500.15,35.2,1713.58,10.89,0.564,3.426
2026-03-14,CMP1003,Severe_Weather_Awareness,Search,British Columbia,0.557,51829,1249.8,492.62,73.63,9049.8,9.5,0.394,18.371
2026-04-05,CMP1004,Brand_Lift_National,Search,Alberta,0.569,45844,1043.1,418.02,38.03,2786.36,9.12,0.401,6.666
