user_id,signup_date,acquisition_channel,region,plan_type,avg_monthly_sessions,alerts_enabled,push_notifications_enabled,tenure_months,churned,churn_date,ltv_cad
U101687,2024-12-08,Organic,Ontario,Free,11.37,1,1,12.97,1,2025-06-26,0.0
U101502,2024-12-14,Referral,Atlantic,Plus,10.56,1,1,12.77,0,,63.4
U102897,2024-08-11,Search,Quebec,Free,6.96,0,1,16.93,0,,0.0
U102838,2025-08-12,Search,Ontario,Premium,15.29,1,1,4.73,0,,190.41
U101750,2025-11-11,Organic,British Columbia,Free,7.87,1,0,1.7,0,,0.0
U100220,2024-12-15,Organic,Ontario,Free,19.62,1,1,12.73,0,,0.0
U102525,2025-09-10,Display,Ontario,Free,12.7,0,0,3.77,1,2025-09-19,0.0
U102179,2025-01-11,Display,Ontario,Free,5.53,1,1,11.83,0,,0.0
U101048,2025-06-03,Connected TV,Ontario,Plus,4.41,1,1,7.07,0,,116.58
U101036,2025-08-17,Video,Atlantic,Plus,4.74,0,0,4.57,0,,65.9
U101470,2024-07-28,Organic,Ontario,Free,1.84,1,1,17.4,0,,0.0
U101190,2025-09-16,Search,Quebec,Free,8.84,1,1,3.57,1,2025-12-25,0.0
U100575,2025-10-26,Organic,Ontario,Plus,9.33,1,0,2.23,0,,21.71
U102885,2025-09-29,Organic,Alberta,Plus,6.95,1,0,3.13,0,,45.02
U100790,2024-11-13,Display,Ontario,Free,4.36,0,1,13.8,0,,0.0
U100918,2025-02-15,Organic,Ontario,Premium,9.38,0,0,10.67,0,,342.49
U102043,2024-11-16,Referral,Alberta,Plus,2.85,1,0,13.7,1,2025-11-28,231.57
U100563,2025-11-22,Search,Quebec,Free,4.74,0,0,1.33,0,,0.0
U100399,2025-08-21,Native,Ontario,Free,4.08,1,0,4.43,1,2025-10-26,0.0
U102271,2025-10-26,Display,British Columbia,Free,3.48,1,1,2.23,0,,0.0
U100493,2025-05-09,Native,Ontario,Free,3.48,0,0,7.9,1,2025-11-06,0.0
U101627,2025-05-07,Native,Ontario,Free,5.32,0,0,7.97,1,2025-05-27,0.0
U101312,2025-10-08,Video,Ontario,Plus,3.99,1,0,2.83,0,,32.77
U100805,2024-11-12,Video,Alberta,Free,2.0,0,1,13.83,1,2025-09-25,0.0
U102940,2024-11-04,Organic,Ontario,Free,13.38,0,1,14.1,0,,0.0
U101863,2025-05-18,Native,Atlantic,Premium,10.46,1,0,7.6,0,,185.91
U101529,2024-08-25,Search,Ontario,Premium,3.94,1,0,16.47,0,,541.9
U101598,2024-11-18,Video,British Columbia,Free,3.38,1,0,13.63,0,,0.0
U102919,2025-09-20,Display,Ontario,Plus,3.85,1,1,3.43,1,2025-10-26,22.58
U102239,2024-11-25,Native,Alberta,Free,2.69,1,1,13.4,0,,0.0
U102247,2025-09-20,Search,British Columbia,Free,8.83,1,0,3.43,0,,0.0
U100690,2025-08-09,Referral,Quebec,Free,11.08,1,0,4.83,0,,0.0
U101163,2025-02-04,Search,Atlantic,Plus,7.15,1,1,11.03,0,,143.36
U100363,2025-03-07,Search,British Columbia,Free,2.14,1,1,10.0,0,,0.0
U100191,2024-07-01,Video,Quebec,Free,5.21,1,1,18.3,0,,0.0
U101446,2025-02-15,Organic,Atlantic,Free,4.38,0,1,10.67,0,,0.0
U101686,2024-06-10,Organic,Quebec,Premium,4.28,1,0,19.0,0,,400.8
U102967,2024-08-10,Referral,Quebec,Plus,10.97,1,0,16.97,0,,242.43
U100226,2025-05-24,Search,Quebec,Premium,10.63,1,0,7.4,0,,157.1
U100756,2025-07-11,Display,Ontario,Free,5.66,1,0,5.8,0,,0.0
U100708,2024-10-19,Organic,Alberta,Free,0.96,0,0,14.63,1,2025-05-02,0.0
U100083,2025-08-14,Search,,Plus,,1,0,4.67,0,,28.14
U100974,2025-11-09,Search,British Columbia,Free,9.54,0,1,1.77,0,,0.0
U102961,2025-09-21,Display,Atlantic,Plus,0.72,1,1,3.4,0,,44.39
U101054,2025-08-11,Display,Ontario,Plus,0.9,1,0,4.77,0,,52.19
U101580,2025-07-21,Referral,Alberta,Plus,7.05,1,1,5.47,0,,69.32
U100182,2024-07-18,Organic,Ontario,Plus,1.18,1,0,17.73,0,,236.89
U100574,2025-04-10,Search,Atlantic,Plus,3.82,1,0,8.87,0,,87.48
U102254,2025-05-31,Referral,British Columbia,Plus,6.74,1,0,7.17,0,,58.36
U102441,2025-02-22,Referral,Alberta,Free,4.07,1,1,10.43,1,2025-07-10,0.0
U100663,2025-01-01,Search,Ontario,Free,6.16,1,0,12.17,0,,0.0
U102084,2024-12-10,Organic,Ontario,Premium,10.53,1,0,12.9,0,,419.58
U101805,2025-04-17,Native,Atlantic,Premium,6.06,1,1,8.63,0,,265.14
U102317,2025-08-15,Video,Alberta,Premium,4.77,1,0,4.63,0,,91.27
U100339,2024-09-16,Organic,Atlantic,Free,21.11,1,1,15.73,0,,0.0
U102141,2024-09-03,Display,Ontario,Free,8.71,1,0,16.17,0,,0.0
U101642,2025-04-28,Search,Alberta,Free,2.48,1,0,8.27,1,2025-05-25,0.0
U101024,2025-11-28,Organic,Atlantic,Plus,23.47,1,1,1.13,0,,12.67
U102341,2025-10-11,Video,Quebec,Premium,1.18,1,0,2.73,0,,77.13
U102782,2025-06-11,Video,British Columbia,Plus,2.5,0,0,6.8,0,,92.64
U102789,2025-02-21,Connected TV,Ontario,Free,3.2,0,1,10.47,0,,0.0
U101905,2024-10-03,Display,Alberta,Plus,1.53,1,0,15.17,0,,158.68
U101314,2024-06-19,Native,Ontario,Free,2.66,0,1,18.7,1,2024-07-26,0.0
U101420,2024-11-26,Organic,British Columbia,Free,7.27,0,1,13.37,0,,0.0
U101927,2025-09-19,Video,Ontario,Premium,4.5,0,1,3.47,0,,95.36
U101440,2024-11-23,Display,Ontario,Free,6.62,0,1,13.47,0,,0.0
U100393,2024-06-24,Native,Atlantic,Plus,4.44,1,0,18.53,0,,102.37
U102615,2025-06-06,Video,Ontario,Free,10.5,1,0,6.97,0,,0.0
U100907,2025-04-25,Search,Ontario,Premium,9.52,1,1,8.37,0,,204.7
U102151,2024-11-24,Display,Ontario,Plus,9.64,0,0,13.43,1,2025-10-02,120.38
U101713,2025-03-06,Video,Alberta,Plus,2.24,1,0,10.03,1,2025-03-30,6.64
U101752,2025-06-09,Search,Ontario,Plus,12.94,0,1,6.87,0,,46.7
U100582,2025-10-16,Connected TV,Ontario,Free,3.26,1,1,2.57,0,,0.0
U102497,2025-08-31,Search,Atlantic,Free,4.65,1,1,4.1,1,2025-09-18,0.0
U100395,2024-12-25,Organic,British Columbia,Free,8.45,0,0,12.4,1,2025-04-30,0.0
U100032,2024-12-02,Display,Ontario,Plus,0.78,0,0,13.17,0,,197.25
U100743,2025-03-04,Organic,Quebec,Plus,2.77,1,1,10.1,0,,149.63
U102922,2025-09-20,Native,Atlantic,Free,11.32,1,0,3.43,0,,0.0
U102018,2025-10-08,Organic,Alberta,Free,7.21,0,1,2.83,0,,0.0
U100934,2024-08-09,Native,Quebec,Free,2.41,0,1,17.0,0,,0.0
U102140,2025-05-05,Video,Ontario,Free,7.08,0,0,8.03,1,2025-05-21,0.0
U102307,2025-03-23,Display,Quebec,Plus,8.81,1,0,9.47,0,,109.44
U102403,2024-12-05,Search,Alberta,Plus,2.14,1,0,13.07,1,2025-02-16,29.93
U101423,2024-09-16,Connected TV,Alberta,Free,5.02,1,1,15.73,0,,0.0
U101919,2024-06-13,Native,Alberta,Plus,2.54,0,0,18.9,0,,224.85
U102648,2025-05-11,Organic,Ontario,Premium,0.41,0,0,7.83,0,,343.95
U101853,2024-10-08,Organic,Alberta,Free,1.63,1,0,15.0,0,,0.0
U101031,2025-07-15,Search,Quebec,Plus,6.13,0,1,5.67,0,,66.55
U100781,2024-06-21,Connected TV,Ontario,Plus,8.22,1,0,18.63,0,,238.2
U102728,2025-08-24,Native,Ontario,Free,6.36,1,1,4.33,0,,0.0
U101318,2024-06-24,Search,British Columbia,Free,4.87,0,0,18.53,0,,0.0
U102446,2025-08-20,Search,Alberta,Premium,6.7,1,1,4.47,0,,112.64
U101209,2025-01-29,Video,Ontario,Free,4.27,1,0,11.23,0,,0.0
U100900,2025-11-06,Video,Ontario,Free,6.19,1,1,1.87,0,,0.0
U100048,2025-09-02,Native,Alberta,Plus,1.65,0,1,4.03,1,2025-11-23,29.24
U102097,2024-06-04,Organic,Ontario,Plus,4.52,0,0,19.2,0,,265.38
U102055,2024-09-12,Video,Ontario,Free,5.15,1,1,15.87,0,,0.0
U101156,2024-07-13,Referral,Ontario,Free,8.95,1,0,17.9,0,,0.0
U101296,2024-11-11,Display,British Columbia,Plus,1.54,0,0,13.87,0,,189.25
U102625,2025-10-29,Referral,Quebec,Free,8.09,1,1,2.13,0,,0.0
U101634,2025-03-06,Referral,Alberta,Plus,10.94,1,0,10.03,0,,65.19
U102769,2024-07-23,Video,Ontario,Free,6.21,1,0,17.57,0,,0.0
U100926,2025-08-08,Organic,Quebec,Plus,7.07,0,1,4.87,0,,65.43
U102556,2025-04-21,Display,Ontario,Plus,4.26,1,0,8.5,0,,115.41
U100828,2024-09-20,Organic,Atlantic,Plus,5.45,1,1,15.6,0,,185.97
U102876,2025-11-26,Organic,Ontario,Free,1.83,0,0,1.2,0,,0.0
U102899,2025-03-18,Display,British Columbia,Free,4.12,1,1,9.63,0,,0.0
U100236,2025-08-27,Display,Ontario,Free,6.44,1,0,4.23,0,,0.0
U102108,2024-09-23,Connected TV,Ontario,Plus,4.98,0,1,15.5,0,,192.57
U102960,2025-05-01,Organic,Atlantic,Free,4.05,1,0,8.17,0,,0.0
U101370,2025-05-24,Organic,Quebec,Plus,6.42,1,1,7.4,0,,114.49
U100129,2025-09-16,Video,Ontario,Free,1.83,1,1,3.57,0,,0.0
U101914,2025-04-10,Connected TV,Ontario,Plus,1.64,0,0,8.87,0,,184.89
U101159,2024-11-16,Search,Ontario,Free,0.92,0,1,13.7,1,2025-06-01,0.0
U102585,2024-09-08,Display,Ontario,Plus,3.43,1,0,16.0,0,,227.4
U101002,2025-07-17,Search,Ontario,Plus,3.28,0,0,5.6,1,2025-09-06,20.16
U102252,2025-02-19,Video,British Columbia,Free,3.54,1,0,10.53,0,,0.0
U100287,2024-10-06,Search,Quebec,Free,7.06,1,1,15.07,0,,0.0
U102439,2025-05-10,Display,Atlantic,Free,8.96,1,1,7.87,0,,0.0
U101800,2025-10-09,Native,Quebec,Plus,5.0,1,0,2.8,0,,27.08
U101662,2025-07-29,Video,Alberta,Free,4.67,1,1,5.2,1,2025-10-17,0.0
U102009,2025-07-19,Organic,Atlantic,Free,15.39,1,1,5.53,0,,0.0
U100629,2024-11-10,Native,Alberta,Free,5.2,1,1,13.9,0,,0.0
U100970,2024-12-29,Native,Alberta,Free,3.47,0,0,12.27,1,2025-10-15,0.0
U101390,2025-07-28,Search,Ontario,Plus,7.8,0,1,5.23,0,,68.09
U100891,2025-11-30,Organic,Ontario,Free,18.96,0,0,1.07,0,,0.0
U100728,2025-07-03,Display,Ontario,Premium,18.78,1,1,6.07,0,,117.0
U102232,2024-09-07,Display,Ontario,Plus,3.35,0,0,16.03,0,,158.2
U102297,2025-01-29,Connected TV,British Columbia,Premium,16.52,1,0,11.23,0,,493.36
U102905,2025-10-02,Display,Quebec,Plus,13.02,1,1,3.03,0,,52.23
U100407,2025-09-22,Connected TV,Ontario,Free,5.92,0,1,3.37,0,,0.0
U100279,2024-09-21,Organic,British Columbia,Plus,9.81,1,1,15.57,0,,143.58
U101479,2025-04-06,Organic,Atlantic,Free,32.67,1,1,9.0,0,,0.0
U102783,2025-10-07,Video,Ontario,Free,3.4,1,1,2.87,0,,0.0
U101447,2025-03-31,Display,Alberta,Premium,3.92,1,1,9.2,0,,423.17
U101724,2025-06-12,Video,Alberta,Free,15.32,1,1,6.77,0,,0.0
U101485,2025-11-25,Search,Alberta,Free,11.16,1,1,1.23,1,2025-12-23,0.0
U102745,2025-11-26,Organic,British Columbia,Free,14.2,1,0,1.2,1,2025-12-22,0.0
U101124,2025-04-16,Search,British Columbia,Premium,12.98,1,0,8.67,0,,198.8
U100757,2025-03-06,Search,Ontario,Free,5.06,1,0,10.03,0,,0.0
U102180,2024-09-20,Native,Ontario,Free,11.12,0,0,15.6,1,2024-10-10,0.0
U101617,2025-03-29,Referral,Atlantic,Premium,9.57,1,0,9.27,0,,186.66
U101366,2025-07-02,Search,Ontario,Free,1.53,1,1,6.1,1,2025-11-15,0.0
U101055,2025-10-08,Organic,Ontario,Free,1.95,1,1,2.83,0,,0.0
U100657,2025-04-25,Search,Quebec,Premium,23.49,1,0,8.37,0,,348.4
U100274,2025-07-20,Video,British Columbia,Free,4.17,0,1,5.5,0,,0.0
U101913,2025-01-08,Organic,Quebec,Plus,5.57,0,1,11.93,0,,91.6
U102523,2025-06-04,Organic,Quebec,Free,6.66,1,1,7.03,0,,0.0
U101911,2025-11-06,Video,Quebec,Free,2.19,0,1,1.87,0,,0.0
U102677,2025-05-26,Connected TV,British Columbia,Free,4.78,1,1,7.33,0,,0.0
U100472,2025-04-04,Organic,Alberta,Plus,27.75,0,0,9.07,0,,113.28
U101044,2025-05-05,Search,Alberta,Free,2.47,1,1,8.03,0,,0.0
U101535,2024-07-26,Referral,Ontario,Free,1.8,1,1,17.47,1,2025-04-10,0.0
U100967,2024-10-02,Search,Atlantic,Free,8.32,0,1,15.2,0,,0.0
U100259,2025-10-17,Search,Quebec,Plus,5.69,1,0,2.53,0,,23.62
U102519,2024-08-09,Connected TV,Alberta,Plus,5.58,1,0,17.0,0,,254.58
U101797,2025-10-21,Video,Alberta,Plus,4.7,0,1,2.4,0,,23.54
U100872,2025-09-29,Display,Ontario,Free,13.26,1,1,3.13,0,,0.0
U100673,2025-09-16,Referral,British Columbia,Free,6.59,1,1,3.57,1,2025-09-25,0.0
U100503,2024-11-28,Organic,Quebec,Plus,6.62,1,1,13.3,0,,134.3
U100778,2024-12-13,Organic,Ontario,Free,4.88,1,1,12.8,1,2025-05-16,0.0
U100306,2024-09-21,Connected TV,Ontario,Free,4.7,1,1,15.57,0,,0.0
U100433,2024-09-29,Video,Alberta,Premium,18.21,1,1,15.3,0,,164.29
U101856,2025-01-10,Organic,Ontario,Plus,5.87,1,0,11.87,0,,137.23
U102481,2025-05-27,Connected TV,Ontario,PLUS,5.16,1,1,7.3,0,,96.61
U101593,2024-11-27,Native,Quebec,Free,4.96,1,0,13.33,1,2025-03-18,0.0
U100247,2024-08-24,Organic,British Columbia,Plus,9.1,1,1,16.5,0,,111.8
U100870,2025-10-22,Organic,Quebec,Plus,1.76,0,0,2.37,0,,31.09
U101526,2025-05-29,Search,Alberta,Plus,5.31,0,0,7.23,0,,56.82
U102895,2025-02-19,Organic,Ontario,Free,3.51,1,0,10.53,1,2025-12-16,0.0
U102037,2025-06-29,Organic,British Columbia,Plus,10.54,1,0,6.2,0,,73.22
U100996,2024-11-20,Organic,Quebec,Free,7.85,1,1,13.57,0,,0.0
U100791,2024-10-19,Search,Quebec,Free,8.13,1,1,14.63,0,,0.0
U102032,2025-04-16,Display,Ontario,Free,15.95,0,0,8.67,1,2025-08-12,0.0
U102742,2025-05-19,Display,Ontario,Free,6.05,1,0,7.57,1,2025-06-17,0.0
U102128,2025-03-23,Video,Ontario,Plus,2.98,1,0,9.47,0,,148.51
U102815,2025-05-21,Video,Quebec,Plus,3.61,1,1,7.5,0,,96.42
U101723,2024-06-02,Display,Ontario,Plus,13.26,1,1,19.27,0,,295.24
U101585,2025-08-11,Organic,British Columbia,Free,10.79,1,1,4.77,0,,0.0
U100301,2024-09-12,Connected TV,Ontario,Free,3.53,0,1,15.87,1,2025-09-05,0.0
U102092,2025-07-27,Search,Ontario,Premium,5.4,1,1,5.27,0,,160.19
U102830,2024-12-19,Native,Ontario,Free,7.32,1,1,12.6,0,,0.0
U101380,2025-11-09,Native,Ontario,Free,9.0,1,1,1.77,0,,0.0
U102468,2024-09-11,Video,Ontario,Free,6.26,1,0,15.9,1,2024-09-16,0.0
U101027,2025-07-05,Organic,British Columbia,Free,6.01,1,1,6.0,0,,0.0
U101365,2025-05-01,Connected TV,Ontario,Plus,4.19,1,0,8.17,1,2025-05-30,8.15
U100235,2024-12-17,Native,Quebec,Free,6.66,0,1,12.67,0,,0.0
U100610,2025-01-08,Organic,British Columbia,Plus,8.9,1,0,11.93,0,,108.61
U100324,2024-09-21,Organic,Ontario,Premium,15.98,1,0,15.57,0,,478.53
U100122,2025-08-12,Connected TV,Ontario,Plus,4.12,1,1,4.73,0,,81.67
U102263,2025-10-08,Referral,Atlantic,Plus,10.11,1,0,2.83,0,,34.82
U102591,2024-10-19,Organic,Ontario,Free,8.93,1,0,14.63,0,,0.0
U101180,2024-07-31,Video,Quebec,Premium,1.97,1,0,17.3,0,,611.33
U100521,2025-10-31,Display,Quebec,Plus,6.17,1,0,2.07,1,2025-12-01,13.95
U100350,2024-12-09,Search,Quebec,Plus,3.92,1,0,12.93,0,,102.66
U102776,2025-09-17,Connected TV,Ontario,Free,4.42,1,1,3.53,1,2025-12-19,0.0
U102690,2025-11-12,Video,Ontario,Free,0.67,1,0,1.67,0,,0.0
U100163,2024-12-12,Referral,British Columbia,Plus,1.57,1,1,12.83,0,,200.02
U102868,2024-07-18,Organic,British Columbia,Plus,1.04,0,0,17.73,0,,197.22
U101411,2024-11-06,Display,Atlantic,Plus,2.85,1,0,14.03,0,,153.15
U102759,2025-03-29,Display,Quebec,Plus,7.66,1,0,9.27,1,2025-05-09,23.29
U100684,2025-05-22,Video,Atlantic,Free,3.24,0,1,7.47,1,2025-11-09,0.0
U100030,2025-05-19,Organic,Quebec,Free,0.55,0,1,7.57,0,,0.0
U102264,2024-08-22,Display,,Free,,0,1,16.57,1,2024-08-31,
U100550,2025-06-26,Organic,British Columbia,Premium,30.35,1,0,6.3,0,,214.46
U101592,2025-05-22,Referral,Ontario,Free,3.35,1,1,7.47,0,,0.0
U100490,2025-06-17,Organic,Alberta,Premium,9.52,1,1,6.6,0,,231.22
U101645,2025-10-10,Display,British Columbia,Free,3.43,1,0,2.77,1,2025-12-06,0.0
U101906,2025-01-04,Referral,Ontario,Plus,1.39,1,1,12.07,0,,137.53
U102575,2024-07-15,Organic,Quebec,Free,5.76,1,0,17.83,0,,0.0
U101876,2025-02-19,Display,Atlantic,Plus,15.02,1,1,10.53,0,,83.12
U100750,2024-12-31,Search,British Columbia,Free,8.12,1,1,12.2,0,,0.0
U102507,2024-11-07,Display,British Columbia,Free,16.08,1,1,14.0,1,2025-12-02,0.0
U102363,2025-02-20,Search,British Columbia,Free,4.62,0,1,10.5,0,,0.0
U100024,2024-08-01,Referral,Alberta,Premium,2.78,0,1,17.27,0,,549.48
U100090,2025-01-18,Display,Alberta,Free,8.42,1,1,11.6,0,,0.0
U101466,2025-09-18,Display,Ontario,Plus,5.83,1,1,3.5,0,,45.39
U100151,2025-10-28,Video,Ontario,Premium,6.61,1,1,2.17,0,,71.32
U100238,2025-04-28,Connected TV,British Columbia,Free,5.26,1,1,8.27,0,,0.0
U101375,2025-07-09,Organic,Quebec,Free,7.09,1,0,5.87,0,,0.0
U101886,2024-08-25,Organic,Ontario,Plus,17.94,1,1,16.47,0,,213.18
U102045,2025-03-31,Native,British Columbia,Free,12.37,1,1,9.2,0,,0.0
U102683,2025-08-23,Video,Ontario,Plus,9.57,1,1,4.37,0,,42.27
U102555,2024-08-10,Search,Ontario,Plus,10.24,0,1,16.97,0,,156.37
U101852,2025-09-15,Connected TV,Ontario,Plus,1.15,1,0,3.6,0,,34.68
U100157,2025-05-10,Referral,Ontario,Premium,3.55,1,0,7.87,1,2025-09-27,94.94
U101941,2025-10-28,Connected TV,Ontario,Free,2.87,1,1,2.17,1,2025-12-08,0.0
U102891,2024-07-26,Native,Quebec,Free,7.75,1,0,17.47,0,,0.0
U100230,2024-06-20,Native,Quebec,Free,7.03,1,0,18.67,1,2025-09-10,0.0
U101032,2024-09-18,Search,Quebec,Plus,1.6,0,0,15.67,0,,230.48
U101644,2025-06-28,Video,British Columbia,Premium,14.66,1,0,6.23,0,,224.04
U102292,2025-04-30,Organic,British Columbia,Free,10.83,1,0,8.2,0,,0.0
U101064,2025-10-11,Video,Atlantic,Free,2.14,1,1,2.73,0,,0.0
U102866,2025-01-05,Connected TV,Alberta,Free,2.21,0,1,12.03,0,,0.0
U101174,2025-01-30,Video,British Columbia,Free,4.96,1,1,11.2,0,,0.0
U100544,2025-06-10,Search,Ontario,Free,2.14,1,1,6.83,0,,0.0
U101145,2024-07-14,Display,Ontario,Free,14.12,1,0,17.87,1,2025-08-06,0.0
U102939,2025-06-14,Native,Quebec,Premium,9.21,0,1,6.7,0,,230.27
U101849,2024-09-06,Native,Ontario,Free,3.11,1,0,16.07,1,2024-10-06,0.0
U102809,2024-09-01,Organic,Ontario,Free,4.74,1,0,16.23,0,,0.0
U100759,2025-11-03,Video,Ontario,Plus,6.22,1,0,1.97,0,,10.78
U100675,2025-08-28,Native,Alberta,Free,4.31,1,1,4.2,1,2025-10-02,0.0
U100494,2025-05-15,Search,Alberta,Free,2.67,0,0,7.7,1,2025-10-30,0.0
U100020,2024-09-27,Display,Ontario,Free,6.63,0,1,15.37,0,,0.0
U100425,2024-12-01,Organic,Ontario,Free,10.38,1,0,13.2,0,,0.0
U102758,2025-09-01,Display,Ontario,Free,4.47,1,1,4.07,0,,0.0
U102461,2024-08-13,Organic,Alberta,Free,4.08,1,1,16.87,0,,0.0
U100737,2025-09-06,Organic,Ontario,Plus,3.61,1,1,3.9,0,,48.79
U102754,2025-07-03,Search,British Columbia,Free,2.0,1,0,6.07,0,,0.0
U102487,2025-09-26,Search,Atlantic,Free,5.57,1,1,3.23,0,,0.0
U101757,2025-09-30,Organic,Quebec,Free,2.76,0,0,3.1,0,,0.0
U102047,2024-09-20,Search,Quebec,Free,2.79,0,0,15.6,0,,0.0
U101299,2024-06-28,Search,Atlantic,Premium,3.13,1,0,18.4,0,,539.22
U102110,2025-04-03,Organic,British Columbia,Free,2.86,1,0,9.1,1,2025-04-30,0.0
U100744,2025-09-07,Native,Atlantic,Plus,7.35,1,1,3.87,1,2025-11-22,30.16
U102989,2025-03-08,Search,Alberta,Plus,2.33,1,0,9.97,0,,173.0
U100379,2025-11-01,Search,Ontario,Free,6.76,1,1,2.03,0,,0.0
U100124,2024-07-06,Connected TV,Ontario,Plus,11.5,1,1,18.13,1,2025-07-01,195.12
U101663,2024-08-11,Video,Quebec,Free,9.29,1,1,16.93,0,,0.0
U100922,2025-07-11,Native,Quebec,Free,3.8,1,1,5.8,0,,0.0
U100833,2025-09-22,Display,Alberta,Plus,4.25,1,1,3.37,1,2025-11-02,13.04
U101874,2025-10-17,Display,Ontario,Plus,4.32,1,0,2.53,0,,30.65
U102810,2025-02-07,Display,Quebec,Free,6.71,1,0,10.93,0,,0.0
U101075,2025-10-04,Search,Ontario,Free,2.87,1,1,2.97,1,2025-11-07,0.0
U102632,2024-06-06,Search,Atlantic,Plus,9.56,1,1,19.13,0,,202.96
U100386,2025-04-10,Native,Ontario,Plus,0.75,1,0,8.87,0,,116.05
U101567,2025-11-30,Video,British Columbia,Free,2.01,1,0,1.07,1,2025-12-15,0.0
U102964,2024-07-21,Connected TV,Ontario,Plus,7.78,0,0,17.63,1,2024-09-08,26.71
U101942,2025-05-27,Search,Ontario,Free,4.48,1,1,7.3,0,,0.0
U100456,2025-05-30,Organic,Alberta,Free,8.13,1,0,7.2,0,,0.0
U102356,2024-07-21,Search,Ontario,Free,1.9,1,0,17.63,0,,0.0
U100469,2024-09-24,Video,Alberta,Free,6.71,1,0,15.47,0,,0.0
U102548,2025-05-10,Search,Ontario,Free,2.1,1,1,7.87,0,,0.0
U102220,2024-07-01,Native,Alberta,Premium,5.97,1,0,18.3,0,,591.2
U100196,2025-02-11,Organic,Ontario,Free,11.46,1,1,10.8,0,,0.0
U101117,2024-07-17,Organic,Atlantic,Free,1.19,1,0,17.77,1,2025-08-16,0.0
U100672,2024-12-07,Organic,Ontario,Plus,0.41,1,1,13.0,0,,200.28
U100295,2025-08-16,Display,Atlantic,Plus,4.28,1,0,4.6,0,,50.01
U101327,2025-01-05,Organic,Quebec,Plus,16.23,0,0,12.03,0,,227.75
U101308,2024-09-07,Display,Alberta,Free,1.33,1,0,16.03,1,2025-09-29,0.0
U101226,2024-09-14,Display,Alberta,Premium,4.92,1,0,15.8,0,,602.67
U100711,2025-05-18,Organic,British Columbia,Free,11.5,1,1,7.6,0,,0.0
U101360,2024-07-20,Organic,British Columbia,Free,14.38,1,0,17.67,0,,0.0
U102704,2025-11-08,Referral,Ontario,Free,5.95,1,0,1.8,1,2025-12-17,0.0
U100890,2025-02-04,Search,Atlantic,PLUS,14.79,1,1,11.03,0,,151.8
U101109,2024-08-27,Organic,Atlantic,Free,8.22,1,0,16.4,0,,0.0
U102159,2025-07-30,Native,Ontario,Plus,8.45,1,1,5.17,0,,68.51
U101944,2025-11-03,Search,Quebec,Plus,8.44,0,1,1.97,0,,19.12
U101590,2024-10-16,Search,Ontario,Free,5.72,0,0,14.73,0,,0.0
U101528,2025-02-10,Search,Ontario,Free,2.39,1,1,10.83,0,,0.0
U101624,2025-03-09,Search,Ontario,Plus,3.76,0,0,9.93,0,,128.29
U102720,2025-01-06,Organic,Ontario,Plus,5.37,1,1,12.0,0,,117.94
U101931,2025-06-18,Search,Atlantic,Free,1.15,1,0,6.57,1,2025-08-08,0.0
U101245,2025-05-28,Connected TV,Alberta,Free,4.13,1,0,7.27,1,2025-12-15,0.0
U101304,2024-11-21,Organic,Quebec,Free,12.55,1,1,13.53,0,,0.0
U101737,2025-01-09,Native,Alberta,Free,10.36,1,1,11.9,0,,0.0
U100486,2025-11-14,Video,Atlantic,Free,6.27,0,1,1.6,1,2025-12-14,0.0
U102325,2024-12-10,Search,British Columbia,Free,7.99,1,1,12.9,0,,0.0
U102827,2024-07-07,Display,Alberta,Free,0.97,1,1,18.1,0,,0.0
U100567,2025-07-13,Connected TV,Quebec,Plus,4.3,1,0,5.73,0,,68.21
U102982,2024-11-12,Organic,Ontario,Plus,12.67,0,1,13.83,0,,215.54
U100280,2025-04-09,Search,Atlantic,Free,10.54,1,1,8.9,0,,0.0
U102634,2025-11-10,Connected TV,Atlantic,Free,8.34,1,1,1.73,0,,0.0
U101007,2024-07-01,Organic,British Columbia,Free,13.45,1,1,18.3,0,,0.0
U100337,2024-10-10,Display,Quebec,Premium,7.99,1,0,14.93,0,,364.01
U100760,2024-11-07,Search,Ontario,Premium,5.16,0,1,14.0,0,,339.58
U102951,2024-12-05,Native,Quebec,Plus,6.89,1,0,13.07,0,,158.78
U100981,2025-10-23,Display,Quebec,Plus,3.99,1,0,2.33,0,,30.29
U100875,2024-12-27,Display,Ontario,Free,6.19,1,0,12.33,1,2025-11-18,0.0
U101484,2024-12-16,Display,British Columbia,Premium,12.09,0,1,12.7,0,,397.05
U101816,2024-08-22,Video,Ontario,Free,7.97,1,1,16.57,0,,0.0
U101783,2025-05-29,Search,Ontario,Free,2.2,0,1,7.23,0,,0.0
U100714,2025-11-16,Referral,British Columbia,Free,4.94,1,0,1.53,0,,0.0
U100111,2024-09-17,Referral,Ontario,Free,13.63,1,0,15.7,0,,0.0
U100463,2025-03-04,Referral,Quebec,Free,7.83,0,0,10.1,1,2025-11-20,0.0
U100424,2025-10-25,Display,Ontario,Free,8.58,0,0,2.27,0,,0.0
U102834,2025-10-26,Display,Ontario,Plus,2.73,0,0,2.23,0,,20.37
U102787,2025-04-29,Referral,Quebec,Free,4.37,1,1,8.23,0,,0.0
U102991,2025-04-12,Video,Ontario,Free,4.59,1,1,8.8,1,2025-04-21,0.0
U101947,2024-12-17,Search,Ontario,Free,11.5,1,1,12.67,1,2025-01-26,0.0
